timestamp,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2024-04-19 06:40:00+00:00,long,sell - take_profit,61353.5,63242.7,1441.27,3.01,40.77
2024-04-19 07:01:00+00:00,long,buy,64699.1,0.0,1440.27,-0.07,40.7
2024-04-19 14:26:00+00:00,long,sell - stop_loss,64699.1,64151.8,1427.07,-0.92,39.79
2024-04-19 15:01:00+00:00,long,buy,64349.5,0.0,1426.08,-0.07,39.72
2024-04-19 16:20:00+00:00,long,sell - stop_loss,64349.5,63964.5,1416.54,-0.67,39.05
2024-04-19 17:01:00+00:00,long,buy,64050.1,0.0,1415.55,-0.07,38.98
2024-04-19 23:02:00+00:00,long,sell - stop_loss,64050.1,63718.7,1407.24,-0.59,38.39
2024-04-20 00:01:00+00:00,long,buy,63765.6,0.0,1406.25,-0.07,38.32
2024-04-20 01:03:00+00:00,long,sell - stop_loss,63765.6,63200.0,1392.8,-0.96,37.37
2024-04-20 02:01:00+00:00,long,buy,63634.8,0.0,1391.82,-0.07,37.3
2024-04-21 03:06:00+00:00,long,sell - take_profit,63634.8,65623.2,1434.34,3.05,40.35
2024-04-21 04:01:00+00:00,long,buy,65153.3,0.0,1433.33,-0.07,40.28
2024-04-21 16:06:00+00:00,long,sell - stop_loss,65153.3,64644.3,1421.13,-0.85,39.43
2024-04-21 17:01:00+00:00,long,buy,64553.5,0.0,1420.14,-0.07,39.36
2024-04-22 17:27:00+00:00,long,sell - take_profit,64553.5,66550.0,1463.06,3.02,42.38
2024-04-22 18:01:00+00:00,long,buy,66449.8,0.0,1462.04,-0.07,42.31
2024-04-23 12:46:00+00:00,long,sell - stop_loss,66449.8,65867.4,1448.2,-0.95,41.36
2024-04-23 13:01:00+00:00,long,buy,66111.9,0.0,1447.19,-0.07,41.29
2024-04-24 14:26:00+00:00,long,sell - stop_loss,66111.9,65758.9,1438.45,-0.6,40.69
2024-04-24 15:01:00+00:00,long,buy,65135.3,0.0,1437.44,-0.07,40.62
2024-04-24 15:44:00+00:00,long,sell - stop_loss,65135.3,64607.1,1424.78,-0.88,39.74
2024-04-24 16:01:00+00:00,long,buy,64690.6,0.0,1423.78,-0.07,39.67
2024-04-24 18:52:00+00:00,long,sell - stop_loss,64690.6,64171.5,1411.36,-0.87,38.8
2024-04-24 19:01:00+00:00,long,buy,64082.3,0.0,1410.37,-0.07,38.73
2024-04-25 10:24:00+00:00,long,sell - stop_loss,64082.3,63576.1,1398.24,-0.86,37.87
2024-04-25 11:01:00+00:00,long,buy,63504.7,0.0,1397.27,-0.07,37.8
2024-04-25 13:20:00+00:00,long,sell - stop_loss,63504.7,63015.9,1385.53,-0.84,36.96
2024-04-25 14:01:00+00:00,long,buy,63336.5,0.0,1384.56,-0.07,36.89
2024-04-25 21:17:00+00:00,long,sell - take_profit,63336.5,65272.3,1425.91,2.99,39.87
2024-04-25 22:01:00+00:00,long,buy,64671.8,0.0,1424.91,-0.07,39.8
2024-04-26 01:04:00+00:00,long,sell - stop_loss,64671.8,64165.9,1412.77,-0.85,38.95
2024-04-26 02:01:00+00:00,long,buy,64382.5,0.0,1411.78,-0.07,38.88
2024-04-26 13:20:00+00:00,long,sell - stop_loss,64382.5,63818.2,1398.42,-0.95,37.94
2024-04-26 14:01:00+00:00,long,buy,64396.5,0.0,1397.44,-0.07,37.87
2024-04-26 15:05:00+00:00,long,sell - stop_loss,64396.5,63897.0,1385.62,-0.85,37.02
2024-04-26 16:01:00+00:00,long,buy,63451.8,0.0,1384.65,-0.07,36.95
2024-04-27 00:57:00+00:00,long,sell - stop_loss,63451.8,62893.1,1371.49,-0.95,36.0
2024-04-27 01:01:00+00:00,long,buy,63115.0,0.0,1370.53,-0.07,35.93
2024-04-27 01:17:00+00:00,long,sell - stop_loss,63115.0,62941.0,1365.79,-0.35,35.58
2024-04-27 02:01:00+00:00,long,buy,62606.0,0.0,1364.84,-0.07,35.51
2024-04-29 03:59:00+00:00,long,sell - stop_loss,62606.0,62392.0,1359.22,-0.41,35.1
2024-04-29 04:01:00+00:00,long,buy,62208.3,0.0,1358.26,-0.07,35.03
2024-04-29 23:03:00+00:00,long,sell - take_profit,62208.3,64075.6,1398.08,2.93,37.96
2024-04-30 00:01:00+00:00,long,buy,63782.6,0.0,1397.11,-0.07,37.89
2024-04-30 02:03:00+00:00,long,sell - stop_loss,63782.6,63307.3,1385.72,-0.82,37.08
2024-04-30 03:01:00+00:00,long,buy,63722.0,0.0,1384.75,-0.07,37.01
2024-04-30 05:37:00+00:00,long,sell - stop_loss,63722.0,63184.5,1372.1,-0.91,36.09
2024-04-30 06:01:00+00:00,long,buy,63230.0,0.0,1371.14,-0.07,36.02
2024-04-30 08:31:00+00:00,long,sell - stop_loss,63230.0,62681.9,1358.29,-0.94,35.09
2024-04-30 09:01:00+00:00,long,buy,61944.0,0.0,1357.34,-0.07,35.02
2024-04-30 11:29:00+00:00,long,sell - stop_loss,61944.0,61480.0,1346.22,-0.82,34.2
2024-04-30 12:01:00+00:00,long,buy,61166.7,0.0,1345.28,-0.07,34.13
2024-04-30 14:12:00+00:00,long,sell - stop_loss,61166.7,60648.5,1332.94,-0.92,33.21
2024-04-30 15:01:00+00:00,long,buy,61235.5,0.0,1332.01,-0.07,33.14
2024-04-30 15:42:00+00:00,long,sell - stop_loss,61235.5,60689.4,1319.2,-0.96,32.18
2024-04-30 16:01:00+00:00,long,buy,60781.7,0.0,1318.27,-0.07,32.11
2024-04-30 16:30:00+00:00,long,sell - stop_loss,60781.7,60357.4,1308.15,-0.77,31.34
2024-04-30 17:01:00+00:00,long,buy,60230.0,0.0,1307.23,-0.07,31.27
2024-04-30 19:52:00+00:00,long,sell - stop_loss,60230.0,59714.1,1295.12,-0.93,30.35
2024-04-30 20:01:00+00:00,long,buy,59656.9,0.0,1294.21,-0.07,30.28
2024-05-01 07:07:00+00:00,long,sell - stop_loss,59656.9,59140.0,1282.09,-0.94,29.34
2024-05-01 08:01:00+00:00,long,buy,57447.8,0.0,1281.2,-0.07,29.27
2024-05-01 08:19:00+00:00,long,sell - stop_loss,57447.8,57119.1,1272.97,-0.64,28.63
2024-05-01 09:01:00+00:00,long,buy,57077.7,0.0,1272.08,-0.07,28.56
2024-05-01 18:48:00+00:00,long,sell - take_profit,57077.7,58806.0,1309.71,2.96,31.51
2024-05-01 19:01:00+00:00,long,buy,59173.8,0.0,1308.79,-0.07,31.44
2024-05-01 19:11:00+00:00,long,sell - stop_loss,59173.8,58735.9,1298.19,-0.81,30.63
2024-05-01 20:01:00+00:00,long,buy,57136.1,0.0,1297.28,-0.07,30.56
2024-05-02 12:15:00+00:00,long,sell - take_profit,57136.1,58925.1,1336.99,3.06,33.63
2024-05-02 13:01:00+00:00,long,buy,58567.8,0.0,1336.05,-0.07,33.56
2024-05-03 12:37:00+00:00,long,sell - take_profit,58567.8,60330.9,1375.34,2.94,36.5
2024-05-03 13:01:00+00:00,long,buy,60560.0,0.0,1374.38,-0.07,36.43
2024-05-03 20:16:00+00:00,long,sell - take_profit,60560.0,62420.9,1415.65,3.0,39.43
2024-05-03 21:01:00+00:00,long,buy,62816.1,0.0,1414.66,-0.07,39.36
2024-05-06 08:18:00+00:00,long,sell - take_profit,62816.1,64920.7,1461.06,3.28,42.64
2024-05-06 09:01:00+00:00,long,buy,65161.5,0.0,1460.04,-0.07,42.57
2024-05-06 10:36:00+00:00,long,sell - stop_loss,65161.5,64694.1,1448.54,-0.79,41.78
2024-05-06 11:01:00+00:00,long,buy,64086.4,0.0,1447.53,-0.07,41.71
2024-05-06 12:48:00+00:00,long,sell - stop_loss,64086.4,63589.7,1435.3,-0.85,40.87
2024-05-06 13:01:00+00:00,long,buy,63487.5,0.0,1434.29,-0.07,40.8
2024-05-06 19:15:00+00:00,long,sell - stop_loss,63487.5,63004.7,1422.38,-0.83,39.97
2024-05-06 20:01:00+00:00,long,buy,63192.3,0.0,1421.39,-0.07,39.9
2024-05-07 23:02:00+00:00,long,sell - stop_loss,63192.3,62759.2,1410.65,-0.76,39.14
2024-05-08 00:01:00+00:00,long,buy,62345.6,0.0,1409.66,-0.07,39.07
2024-05-08 20:19:00+00:00,long,sell - stop_loss,62345.6,61903.8,1398.69,-0.78,38.29
2024-05-08 21:01:00+00:00,long,buy,61475.1,0.0,1397.71,-0.07,38.22
2024-05-08 23:29:00+00:00,long,sell - stop_loss,61475.1,60985.8,1385.6,-0.87,37.36
2024-05-09 00:01:00+00:00,long,buy,61160.5,0.0,1384.63,-0.07,37.29
2024-05-09 11:03:00+00:00,long,sell - stop_loss,61160.5,60794.0,1375.37,-0.67,36.62
2024-05-09 12:01:00+00:00,long,buy,61080.0,0.0,1374.4,-0.07,36.55
2024-05-09 22:38:00+00:00,long,sell - take_profit,61080.0,62950.0,1415.52,2.99,39.54
2024-05-09 23:01:00+00:00,long,buy,63248.7,0.0,1414.53,-0.07,39.47
2024-05-10 14:10:00+00:00,long,sell - stop_loss,63248.7,62756.3,1402.53,-0.85,38.62
2024-05-10 15:01:00+00:00,long,buy,60995.2,0.0,1401.55,-0.07,38.55
2024-05-10 16:05:00+00:00,long,sell - stop_loss,60995.2,60731.8,1394.51,-0.5,38.05
2024-05-10 17:01:00+00:00,long,buy,61010.5,0.0,1393.54,-0.07,37.98
2024-05-10 17:18:00+00:00,long,sell - stop_loss,61010.5,60663.7,1384.64,-0.64,37.34
2024-05-10 18:01:00+00:00,long,buy,60318.3,0.0,1383.67,-0.07,37.27
2024-05-13 07:53:00+00:00,long,sell - take_profit,60318.3,62218.0,1426.28,3.08,40.35
2024-05-13 08:01:00+00:00,long,buy,62516.2,0.0,1425.28,-0.07,40.28
2024-05-14 06:12:00+00:00,long,sell - stop_loss,62516.2,62100.0,1414.79,-0.74,39.54
2024-05-14 07:01:00+00:00,long,buy,62018.0,0.0,1413.8,-0.07,39.47
2024-05-14 12:30:00+00:00,long,sell - stop_loss,62018.0,61936.8,1410.96,-0.2,39.27
2024-05-14 13:01:00+00:00,long,buy,61428.4,0.0,1409.98,-0.07,39.2
2024-05-15 12:30:00+00:00,long,sell - take_profit,61428.4,63892.0,1465.54,3.94,43.14
2024-05-15 13:01:00+00:00,long,buy,63757.7,0.0,1464.51,-0.07,43.07
2024-05-15 18:57:00+00:00,long,sell - take_profit,63757.7,65742.5,1509.08,3.04,46.12
2024-05-15 19:01:00+00:00,long,buy,65686.1,0.0,1508.02,-0.07,46.05
2024-05-16 17:22:00+00:00,long,sell - stop_loss,65686.1,65117.6,1493.91,-0.94,45.11
2024-05-16 18:01:00+00:00,long,buy,65035.7,0.0,1492.87,-0.07,45.04
2024-05-17 15:15:00+00:00,long,sell - take_profit,65035.7,66992.0,1536.73,2.94,47.98
2024-05-17 16:01:00+00:00,long,buy,67203.2,0.0,1535.65,-0.07,47.91
2024-05-17 18:01:00+00:00,long,sell - stop_loss,67203.2,66602.5,1520.85,-0.96,46.95
2024-05-17 19:01:00+00:00,long,buy,66791.1,0.0,1519.79,-0.07,46.88
2024-05-19 19:10:00+00:00,long,sell - stop_loss,66791.1,66261.0,1506.66,-0.86,46.01
2024-05-19 20:01:00+00:00,long,buy,66069.7,0.0,1505.61,-0.07,45.94
2024-05-20 16:39:00+00:00,long,sell - take_profit,66069.7,68099.9,1550.82,3.0,48.94
2024-05-20 17:01:00+00:00,long,buy,68112.4,0.0,1549.73,-0.07,48.87
2024-05-20 20:00:00+00:00,long,sell - take_profit,68112.4,70442.9,1601.67,3.35,52.23
2024-05-20 21:01:00+00:00,long,buy,69494.0,0.0,1600.55,-0.07,52.16
2024-05-20 23:28:00+00:00,long,sell - take_profit,69494.0,71638.3,1648.81,3.02,55.17
2024-05-21 00:01:00+00:00,long,buy,71474.8,0.0,1647.66,-0.07,55.1
2024-05-21 01:23:00+00:00,long,sell - stop_loss,71474.8,70964.1,1634.73,-0.78,54.32
2024-05-21 02:01:00+00:00,long,buy,71087.1,0.0,1633.59,-0.07,54.25
2024-05-21 14:28:00+00:00,long,sell - stop_loss,71087.1,70506.0,1619.09,-0.89,53.36
2024-05-21 15:01:00+00:00,long,buy,70260.3,0.0,1617.96,-0.07,53.29
2024-05-21 18:23:00+00:00,long,sell - stop_loss,70260.3,69646.1,1602.68,-0.94,52.35
2024-05-21 19:01:00+00:00,long,buy,69889.1,0.0,1601.56,-0.07,52.28
2024-05-21 19:34:00+00:00,long,sell - stop_loss,69889.1,69330.0,1587.63,-0.87,51.41
2024-05-21 20:01:00+00:00,long,buy,69279.5,0.0,1586.52,-0.07,51.34
2024-05-23 13:40:00+00:00,long,sell - stop_loss,69279.5,68836.0,1575.25,-0.71,50.63
2024-05-23 14:01:00+00:00,long,buy,68060.0,0.0,1574.15,-0.07,50.56
2024-05-23 18:05:00+00:00,long,sell - stop_loss,68060.0,67577.6,1561.89,-0.78,49.78
2024-05-23 19:01:00+00:00,long,buy,67407.2,0.0,1560.79,-0.07,49.71
2024-05-23 20:00:00+00:00,long,sell - stop_loss,67407.2,67249.5,1556.05,-0.3,49.4
2024-05-23 21:01:00+00:00,long,buy,67891.0,0.0,1554.96,-0.07,49.33
2024-05-23 21:26:00+00:00,long,sell - stop_loss,67891.0,67420.8,1543.1,-0.76,48.57
2024-05-23 22:01:00+00:00,long,buy,67906.9,0.0,1542.02,-0.07,48.5
2024-05-24 05:37:00+00:00,long,sell - stop_loss,67906.9,67421.7,1529.93,-0.78,47.72
2024-05-24 06:01:00+00:00,long,buy,67367.0,0.0,1528.86,-0.07,47.65
2024-05-24 08:27:00+00:00,long,sell - stop_loss,67367.0,66767.6,1514.18,-0.96,46.69
2024-05-24 09:01:00+00:00,long,buy,67229.2,0.0,1513.12,-0.07,46.62
2024-05-24 19:59:00+00:00,long,sell - take_profit,67229.2,69279.9,1558.22,2.98,49.6
2024-05-24 20:01:00+00:00,long,buy,69162.6,0.0,1557.13,-0.07,49.53
2024-05-26 21:32:00+00:00,long,sell - stop_loss,69162.6,68585.4,1543.04,-0.9,48.62
2024-05-26 22:01:00+00:00,long,buy,68580.2,0.0,1541.96,-0.07,48.55
2024-05-27 16:03:00+00:00,long,sell - take_profit,68580.2,70658.9,1587.62,2.96,51.51
2024-05-27 17:01:00+00:00,long,buy,70292.6,0.0,1586.51,-0.07,51.44
2024-05-27 19:47:00+00:00,long,sell - stop_loss,70292.6,69710.9,1572.27,-0.9,50.54
2024-05-27 20:01:00+00:00,long,buy,69220.3,0.0,1571.17,-0.07,50.47
2024-05-28 02:02:00+00:00,long,sell - stop_loss,69220.3,68587.8,1555.71,-0.98,49.49
2024-05-28 03:01:00+00:00,long,buy,68736.5,0.0,1554.62,-0.07,49.42
2024-05-28 03:35:00+00:00,long,sell - stop_loss,68736.5,68207.4,1541.57,-0.84,48.58
2024-05-28 04:01:00+00:00,long,buy,68015.8,0.0,1540.49,-0.07,48.51
2024-05-28 18:36:00+00:00,long,sell - stop_loss,68015.8,67717.1,1532.65,-0.51,48.0
2024-05-28 19:01:00+00:00,long,buy,67934.4,0.0,1531.57,-0.07,47.93
2024-05-29 16:03:00+00:00,long,sell - stop_loss,67934.4,67353.3,1517.4,-0.93,47.01
2024-05-29 17:01:00+00:00,long,buy,67610.1,0.0,1516.34,-0.07,46.94
2024-05-31 16:06:00+00:00,long,sell - stop_loss,67610.1,67217.9,1506.48,-0.65,46.29
2024-05-31 17:01:00+00:00,long,buy,67176.8,0.0,1505.43,-0.07,46.22
2024-06-03 06:38:00+00:00,long,sell - take_profit,67176.8,69259.6,1551.05,3.03,49.25
2024-06-03 07:01:00+00:00,long,buy,69072.8,0.0,1549.96,-0.07,49.18
2024-06-05 01:35:00+00:00,long,sell - take_profit,69072.8,71381.9,1600.69,3.27,52.45
2024-06-05 02:01:00+00:00,long,buy,70999.9,0.0,1599.57,-0.07,52.38
2024-06-06 20:01:00+00:00,long,sell - stop_loss,70999.9,70456.3,1586.2,-0.84,51.54
2024-06-06 21:01:00+00:00,long,buy,70800.1,0.0,1585.09,-0.07,51.47
2024-06-07 17:58:00+00:00,long,sell - stop_loss,70800.1,70110.7,1568.55,-1.04,50.43
2024-06-07 18:01:00+00:00,long,buy,69654.6,0.0,1567.45,-0.07,50.36
2024-06-07 18:05:00+00:00,long,sell - stop_loss,69654.6,69438.6,1561.49,-0.38,49.98
2024-06-07 19:01:00+00:00,long,buy,69122.2,0.0,1560.4,-0.07,49.91
2024-06-11 02:15:00+00:00,long,sell - stop_loss,69122.2,68531.8,1545.98,-0.92,48.99
2024-06-11 03:01:00+00:00,long,buy,68173.6,0.0,1544.9,-0.07,48.92
2024-06-11 06:56:00+00:00,long,sell - stop_loss,68173.6,67635.2,1531.62,-0.86,48.06
2024-06-11 07:01:00+00:00,long,buy,67571.8,0.0,1530.54,-0.07,47.99
2024-06-11 09:51:00+00:00,long,sell - stop_loss,67571.8,67106.0,1518.92,-0.76,47.23
2024-06-11 10:01:00+00:00,long,buy,67029.8,0.0,1517.86,-0.07,47.16
2024-06-11 15:40:00+00:00,long,sell - stop_loss,67029.8,66661.5,1508.46,-0.62,46.54
2024-06-11 16:01:00+00:00,long,buy,66311.9,0.0,1507.4,-0.07,46.47
2024-06-12 12:30:00+00:00,long,sell - take_profit,66311.9,69182.7,1571.6,4.26,50.73
2024-06-12 13:01:00+00:00,long,buy,69420.0,0.0,1570.5,-0.07,50.66
2024-06-12 18:00:00+00:00,long,sell - take_profit,69420.0,69790.4,1577.78,0.46,51.12
2024-06-12 19:01:00+00:00,long,buy,68860.0,0.0,1576.68,-0.07,51.05
2024-06-12 19:40:00+00:00,long,sell - stop_loss,68860.0,68235.6,1561.28,-0.98,50.07
2024-06-12 20:01:00+00:00,long,buy,67456.8,0.0,1560.19,-0.07,50.0
2024-06-13 15:36:00+00:00,long,sell - stop_loss,67456.8,66879.4,1545.74,-0.93,49.08
2024-06-13 16:01:00+00:00,long,buy,66487.9,0.0,1544.66,-0.07,49.01
2024-06-14 16:09:00+00:00,long,sell - stop_loss,66487.9,66125.0,1535.15,-0.62,48.39
2024-06-14 17:01:00+00:00,long,buy,65285.1,0.0,1534.07,-0.07,48.32
2024-06-17 18:34:00+00:00,long,sell - take_profit,65285.1,67257.9,1579.35,2.95,51.27
2024-06-17 19:01:00+00:00,long,buy,67008.7,0.0,1578.25,-0.07,51.2
2024-06-17 20:05:00+00:00,long,sell - stop_loss,67008.7,66433.6,1563.6,-0.93,50.28
2024-06-17 21:01:00+00:00,long,buy,66398.1,0.0,1562.5,-0.07,50.21
2024-06-18 00:49:00+00:00,long,sell - stop_loss,66398.1,65826.2,1547.95,-0.93,49.27
2024-06-18 01:01:00+00:00,long,buy,65819.5,0.0,1546.87,-0.07,49.2
2024-06-18 01:42:00+00:00,long,sell - stop_loss,65819.5,65399.9,1535.92,-0.71,48.5
2024-06-18 02:01:00+00:00,long,buy,65136.0,0.0,1534.85,-0.07,48.43
2024-06-18 14:08:00+00:00,long,sell - stop_loss,65136.0,64580.3,1520.68,-0.92,47.5
2024-06-18 15:01:00+00:00,long,buy,64562.1,0.0,1519.62,-0.07,47.43
2024-06-21 08:49:00+00:00,long,sell - stop_loss,64562.1,64100.1,1507.68,-0.79,46.65
2024-06-21 09:01:00+00:00,long,buy,63624.5,0.0,1506.62,-0.07,46.58
2024-06-24 00:05:00+00:00,long,sell - stop_loss,63624.5,63121.6,1493.66,-0.86,45.72
2024-06-24 01:01:00+00:00,long,buy,62981.6,0.0,1492.61,-0.07,45.65
2024-06-24 05:39:00+00:00,long,sell - stop_loss,62981.6,62432.6,1478.56,-0.94,44.71
2024-06-24 06:01:00+00:00,long,buy,62310.1,0.0,1477.52,-0.07,44.64
2024-06-24 09:30:00+00:00,long,sell - stop_loss,62310.1,62100.5,1471.52,-0.41,44.23
2024-06-24 10:01:00+00:00,long,buy,61354.4,0.0,1470.49,-0.07,44.16
2024-06-24 15:55:00+00:00,long,sell - stop_loss,61354.4,60847.4,1457.31,-0.9,43.26
2024-06-24 16:01:00+00:00,long,buy,60767.1,0.0,1456.29,-0.07,43.19
2024-06-24 16:47:00+00:00,long,sell - stop_loss,60767.1,60310.3,1444.32,-0.82,42.37
2024-06-24 17:01:00+00:00,long,buy,60189.1,0.0,1443.31,-0.07,42.3
2024-06-24 19:49:00+00:00,long,sell - stop_loss,60189.1,59698.7,1430.54,-0.88,41.42
2024-06-24 20:01:00+00:00,long,buy,59544.7,0.0,1429.54,-0.07,41.35
2024-06-24 20:29:00+00:00,long,sell - stop_loss,59544.7,59052.8,1416.73,-0.9,40.45
2024-06-24 21:01:00+00:00,long,buy,59496.8,0.0,1415.74,-0.07,40.38
2024-06-25 03:21:00+00:00,long,sell - take_profit,59496.8,61389.9,1459.79,3.11,43.49
2024-06-25 04:01:00+00:00,long,buy,61285.0,0.0,1458.77,-0.07,43.42
2024-06-25 07:50:00+00:00,long,sell - stop_loss,61285.0,60695.4,1443.72,-1.03,42.39
2024-06-25 08:01:00+00:00,long,buy,60655.3,0.0,1442.7,-0.07,42.32
2024-06-28 19:59:00+00:00,long,sell - stop_loss,60655.3,60186.8,1430.55,-0.84,41.48
2024-06-28 20:01:00+00:00,long,buy,60169.3,0.0,1429.55,-0.07,41.41
2024-06-30 18:55:00+00:00,long,sell - take_profit,60169.3,61997.0,1471.97,2.97,44.38
2024-06-30 19:01:00+00:00,long,buy,62037.9,0.0,1470.94,-0.07,44.31
2024-07-03 01:55:00+00:00,long,sell - stop_loss,62037.9,61865.0,1465.81,-0.35,43.96
2024-07-03 02:01:00+00:00,long,buy,61541.5,0.0,1464.79,-0.07,43.89
2024-07-03 03:12:00+00:00,long,sell - stop_loss,61541.5,61030.1,1451.59,-0.9,42.99
2024-07-03 04:01:00+00:00,long,buy,60909.7,0.0,1450.57,-0.07,42.92
2024-07-03 09:00:00+00:00,long,sell - stop_loss,60909.7,60514.5,1440.15,-0.72,42.2
2024-07-03 10:01:00+00:00,long,buy,60560.1,0.0,1439.14,-0.07,42.13
2024-07-03 10:33:00+00:00,long,sell - stop_loss,60560.1,60051.9,1426.05,-0.91,41.22
2024-07-03 11:01:00+00:00,long,buy,60305.2,0.0,1425.06,-0.07,41.15
2024-07-03 19:59:00+00:00,long,sell - stop_loss,60305.2,59754.3,1411.04,-0.98,40.16
2024-07-03 20:01:00+00:00,long,buy,59703.9,0.0,1410.05,-0.07,40.09
2024-07-04 01:48:00+00:00,long,sell - stop_loss,59703.9,59370.1,1401.18,-0.63,39.47
2024-07-04 02:01:00+00:00,long,buy,57804.3,0.0,1400.2,-0.07,39.4
2024-07-04 08:40:00+00:00,long,sell - take_profit,57804.3,57850.0,1400.33,0.01,39.4
2024-07-04 09:01:00+00:00,long,buy,57739.5,0.0,1399.35,-0.07,39.33
2024-07-04 09:12:00+00:00,long,sell - stop_loss,57739.5,57399.8,1390.14,-0.66,38.68
2024-07-04 10:01:00+00:00,long,buy,57744.0,0.0,1389.16,-0.07,38.61
2024-07-04 12:54:00+00:00,long,sell - stop_loss,57744.0,57215.4,1375.47,-0.99,37.62
2024-07-04 13:01:00+00:00,long,buy,57175.3,0.0,1374.51,-0.07,37.55
2024-07-05 02:28:00+00:00,long,sell - stop_loss,57175.3,56931.6,1367.69,-0.5,37.05
2024-07-05 03:01:00+00:00,long,buy,55635.0,0.0,1366.73,-0.07,36.98
2024-07-05 03:10:00+00:00,long,sell - stop_loss,55635.0,55448.0,1361.18,-0.41,36.58
2024-07-05 04:01:00+00:00,long,buy,55190.8,0.0,1360.23,-0.07,36.51
2024-07-05 04:17:00+00:00,long,sell - stop_loss,55190.8,54992.3,1354.39,-0.43,36.08
2024-07-05 05:01:00+00:00,long,buy,53760.1,0.0,1353.44,-0.07,36.01
2024-07-05 11:13:00+00:00,long,sell - take_profit,53760.1,55416.5,1394.19,3.01,39.02
2024-07-05 12:01:00+00:00,long,buy,55437.9,0.0,1393.21,-0.07,38.95
2024-07-05 13:03:00+00:00,long,sell - stop_loss,55437.9,54960.3,1380.24,-0.93,38.02
2024-07-05 14:01:00+00:00,long,buy,55846.9,0.0,1379.27,-0.07,37.95
2024-07-06 16:20:00+00:00,long,sell - take_profit,55846.9,57635.4,1422.48,3.13,41.08
2024-07-06 17:01:00+00:00,long,buy,57782.3,0.0,1421.48,-0.07,41.01
2024-07-07 07:25:00+00:00,long,sell - stop_loss,57782.3,57280.7,1408.15,-0.94,40.07
2024-07-07 08:01:00+00:00,long,buy,57387.6,0.0,1407.16,-0.07,40.0
2024-07-07 13:27:00+00:00,long,sell - stop_loss,57387.6,56854.0,1393.09,-1.0,39.0
2024-07-07 14:01:00+00:00,long,buy,56849.9,0.0,1392.12,-0.07,38.93
2024-07-07 21:23:00+00:00,long,sell - stop_loss,56849.9,56581.6,1384.57,-0.54,38.39
2024-07-07 22:01:00+00:00,long,buy,56634.8,0.0,1383.6,-0.07,38.32
2024-07-07 23:43:00+00:00,long,sell - stop_loss,56634.8,56153.3,1370.87,-0.92,37.4
2024-07-08 00:01:00+00:00,long,buy,55884.8,0.0,1369.91,-0.07,37.33
2024-07-08 00:38:00+00:00,long,sell - stop_loss,55884.8,55621.3,1362.49,-0.54,36.79
2024-07-08 01:01:00+00:00,long,buy,55019.7,0.0,1361.54,-0.07,36.72
2024-07-08 01:10:00+00:00,long,sell - stop_loss,55019.7,54559.4,1349.19,-0.91,35.81
2024-07-08 02:01:00+00:00,long,buy,54845.0,0.0,1348.25,-0.07,35.74
2024-07-08 08:17:00+00:00,long,sell - take_profit,54845.0,56500.0,1387.99,2.95,38.69
2024-07-08 09:01:00+00:00,long,buy,57664.9,0.0,1387.02,-0.07,38.62
2024-07-08 10:51:00+00:00,long,sell - stop_loss,57664.9,57224.6,1375.46,-0.83,37.79
2024-07-08 11:01:00+00:00,long,buy,56767.5,0.0,1374.5,-0.07,37.72
2024-07-08 14:28:00+00:00,long,sell - stop_loss,56767.5,56345.2,1363.31,-0.81,36.9
2024-07-08 15:01:00+00:00,long,buy,56196.7,0.0,1362.35,-0.07,36.83
2024-07-08 16:17:00+00:00,long,sell - stop_loss,56196.7,55725.8,1349.98,-0.91,35.93
2024-07-08 17:01:00+00:00,long,buy,55813.7,0.0,1349.04,-0.07,35.86
2024-07-09 06:23:00+00:00,long,sell - take_profit,55813.7,57529.6,1389.57,3.0,38.86
2024-07-09 07:01:00+00:00,long,buy,57454.0,0.0,1388.6,-0.07,38.79
2024-07-09 15:08:00+00:00,long,sell - stop_loss,57454.0,57123.9,1379.65,-0.64,38.14
2024-07-09 16:01:00+00:00,long,buy,57465.8,0.0,1378.68,-0.07,38.07
2024-07-10 04:27:00+00:00,long,sell - take_profit,57465.8,59367.8,1423.35,3.24,41.31
2024-07-10 05:01:00+00:00,long,buy,59242.2,0.0,1422.35,-0.07,41.24
2024-07-10 08:12:00+00:00,long,sell - stop_loss,59242.2,58738.2,1409.25,-0.92,40.32
2024-07-10 09:01:00+00:00,long,buy,58703.2,0.0,1408.27,-0.07,40.25
2024-07-10 12:32:00+00:00,long,sell - stop_loss,58703.2,58282.7,1397.19,-0.79,39.47
2024-07-10 13:01:00+00:00,long,buy,58215.9,0.0,1396.22,-0.07,39.4
2024-07-10 13:36:00+00:00,long,sell - stop_loss,58215.9,57780.1,1384.79,-0.82,38.58
2024-07-10 14:01:00+00:00,long,buy,57694.8,0.0,1383.82,-0.07,38.51
2024-07-11 03:21:00+00:00,long,sell - stop_loss,57694.8,57226.9,1371.63,-0.88,37.63
2024-07-11 04:01:00+00:00,long,buy,57517.7,0.0,1370.67,-0.07,37.56
2024-07-11 12:30:00+00:00,long,sell - take_profit,57517.7,59661.5,1420.79,3.66,41.22
2024-07-11 13:01:00+00:00,long,buy,58827.5,0.0,1419.8,-0.07,41.15
2024-07-11 13:42:00+00:00,long,sell - stop_loss,58827.5,58397.9,1408.44,-0.8,40.35
